ds_municipio_hp;cd_estacao_sigla_hc;cd_celula_name_hp;cd_celula_hp;ds_nome_cdo_hp;ds_cdo_est_operacional;cd_cdo_ptp_name
CAMPINAS;CJD;107 (CJD) Secundária;107;CDOE-10704;EM SERVIÇO;1
CAMPINAS;CJD;107 (CJD) Secundária;107;CDOE-10706;EM SERVIÇO;1
CAMPINAS;SP;107 (CJD) Secundária;107;CDOE-10706;"";""
CAMPINAS;SP;107 (CJD) Secundária;107;CDOE-10706;"";""
CAMPINAS;CJD;107 (CJD) Secundária;107;CDOE-10707;EM SERVIÇO;1
CAMPINAS;CAS1;107 (CAS1) Secundária;107;CDOE-10709;"";""
CAMPINAS;SP;107 (PPF) Secundária;107;CDOE-10709;"";""
CAMPINAS;PPF;107 (PPF) Secundária;107;CDOE-10709;EM SERVIÇO;3
CAMPINAS;PPF;107 (PPF) Secundária;107;CDOE-10710;EM SERVIÇO;2
CAMPINAS;PPF;107 (PPF) Secundária;107;CDOE-10710;EM SERVIÇO;1
CAMPINAS;SP;107 (PPF) Secundária;107;CDOE-10710;"";""
CAMPINAS;SP;107 (PPF) Secundária;107;CDOE-10711;"";""
CAMPINAS;PPF;107 (PPF) Secundária;107;CDOE-10711;EM SERVIÇO;1
CAMPINAS;PPF;107 (PPF) Secundária;107;CDOE-10712;EM SERVIÇO;2
CAMPINAS;SP;107 (PPF) Secundária;107;CDOE-10712;"";""
CAMPINAS;SP;107 (PPF) Secundária;107;CDOE-10712;"";""
CAMPINAS;PPF;107 (PPF) Secundária;107;CDOE-10712;EM SERVIÇO;3
CAMPINAS;PPF;107 (PPF) Secundária;107;CDOE-10712;EM SERVIÇO;5
CAMPINAS;SP;107 (PPF) Secundária;107;CDOE-10712;"";""
CAMPINAS;SP;107 (PPF) Secundária;107;CDOE-10717;"";""
CAMPINAS;PPF;107 (PPF) Secundária;107;CDOE-10717;EM SERVIÇO;1
CAMPINAS;PPF;107 (PPF) Secundária;107;CDOE-10718;EM SERVIÇO;2
CAMPINAS;PPF;107 (PPF) Secundária;107;CDOE-10718;"";""
CAMPINAS;SP;107 (PPF) Secundária;107;CDOE-10719;"";""
CAMPINAS;SP;107 (PPF) Secundária;107;CDOE-10719;"";""
CAMPINAS;SP;107 (PPF) Secundária;107;CDOE-10719;"";""
CAMPINAS;SP;107 (PPF) Secundária;107;CDOE-10719;"";""
CAMPINAS;SP;107 (PPF) Secundária;107;CDOE-10719;"";""
CAMPINAS;CAS1;107 (CAS1) Secundária;107;CDOE-10719;"";""
CAMPINAS;SP;107 (PPF) Secundária;107;CDOE-10719;"";""
CAMPINAS;PPF;107 (PPF) Secundária;107;CDOE-10719;"";""
CAMPINAS;PPF;107 (PPF) Secundária;107;CDOE-10719;EM SERVIÇO;3
CAMPINAS;CAS1;107 (CAS1) Secundária;107;CDOE-10720;"";""
CAMPINAS;SP;107 (PPF) Secundária;107;CDOE-10725;"";""
CAMPINAS;PPF;107 (PPF) Secundária;107;CDOE-10725;EM SERVIÇO;3
CAMPINAS;SP;107 (PPF) Secundária;107;CDOE-10726;"";""
CAMPINAS;SP;107 (CAS1) Secundária;107;CDOE-10726;"";""
CAMPINAS;SP;107 (CAS1) Secundária;107;CDOE-10726;"";""
CAMPINAS;SP;107 (PPF) Secundária;107;CDOE-10726;"";""
CAMPINAS;PPF;107 (PPF) Secundária;107;CDOE-10726;"";""
CAMPINAS;SP;107 (CAS1) Secundária;107;CDOE-10727;"";""
CAMPINAS;CAS1;107 (CAS1) Secundária;107;CDOE-10727;EM SERVIÇO;3
CAMPINAS;SP;107 (CAS1) Secundária;107;CDOE-10727;"";""
CAMPINAS;PPF;107 (PPF) Secundária;107;CDOE-10727;EM SERVIÇO;1
CAMPINAS;SP;107 (CAS1) Secundária;107;CDOE-10727;"";""
CAMPINAS;CAS1;107 (CAS1) Secundária;107;CDOE-10727;EM SERVIÇO;1
CAMPINAS;SP;107 (PPF) Secundária;107;CDOE-10727;"";""
CAMPINAS;PPF;107 (PPF) Secundária;107;CDOE-10727;EM SERVIÇO;2
CAMPINAS;CAS1;107 (CAS1) Secundária;107;CDOE-10727;EM SERVIÇO;2
CAMPINAS;SP;107 (PPF) Secundária;107;CDOE-10728;"";""
CAMPINAS;SP;107 (PPF) Secundária;107;CDOE-10728;"";""
CAMPINAS;PPF;108 (PPF) Secundária;108;CDOE-10801;EM SERVIÇO;5
CAMPINAS;PPF;108 (PPF) Secundária;108;CDOE-10801;EM SERVIÇO;7
CAMPINAS;SP;108 (PPF) Secundária;108;CDOE-10801;"";""
CAMPINAS;PPF;108 (PPF) Secundária;108;CDOE-10801;EM SERVIÇO;2
CAMPINAS;SP;108 (PPF) Secundária;108;CDOE-10801;"";""
CAMPINAS;PPF;108 (PPF) Secundária;108;CDOE-10801;EM SERVIÇO;6
CAMPINAS;SP;108 (PPF) Secundária;108;CDOE-10801;"";""
CAMPINAS;PPF;108 (PPF) Secundária;108;CDOE-10801;EM SERVIÇO;1
CAMPINAS;PPF;108 (PPF) Secundária;108;CDOE-10801;EM SERVIÇO;8
CAMPINAS;SP;108 (CAS1) Secundária;108;CDOE-10802;"";""
CAMPINAS;PPF;108 (PPF) Secundária;108;CDOE-10802;EM SERVIÇO;1
CAMPINAS;SP;108 (PPF) Secundária;108;CDOE-10802;"";""
CAMPINAS;CAS1;108 (CAS1) Secundária;108;CDOE-10802;"";""
CAMPINAS;PPF;108 (PPF) Secundária;108;CDOE-10803;"";""
CAMPINAS;SP;108 (CAS1) Secundária;108;CDOE-10803;"";""
CAMPINAS;CAS1;108 (CAS1) Secundária;108;CDOE-10803;"";""
CAMPINAS;SP;108 (CAS1) Secundária;108;CDOE-10803;"";""
CAMPINAS;SP;108 (CAS1) Secundária;108;CDOE-10803;"";""
CAMPINAS;SP;108 (PPF) Secundária;108;CDOE-10804;"";""
CAMPINAS;SP;108 (PPF) Secundária;108;CDOE-10804;"";""
CAMPINAS;SP;108 (CAS1) Secundária;108;CDOE-10804;"";""
CAMPINAS;SP;108 (PPF) Secundária;108;CDOE-10804;"";""
CAMPINAS;PPF;108 (PPF) Secundária;108;CDOE-10809;"";""
CAMPINAS;CAS1;108 (CAS1) Secundária;108;CDOE-10809;EM SERVIÇO;1
CAMPINAS;PPF;108 (PPF) Secundária;108;CDOE-10810;EM SERVIÇO;1
CAMPINAS;PPF;108 (PPF) Secundária;108;CDOE-10811;"";""
CAMPINAS;"";108 (PPF) Secundária;108;CDOE-10811;"";""
CAMPINAS;SP;108 (PPF) Secundária;108;CDOE-10811;"";""
CAMPINAS;SP;108 (PPF) Secundária;108;CDOE-10812;"";""
CAMPINAS;CAS1;108 (CAS1) Secundária;108;CDOE-10812;EM SERVIÇO;2
CAMPINAS;SP;108 (PPF) Secundária;108;CDOE-10812;"";""
CAMPINAS;SP;108 (CAS1) Secundária;108;CDOE-10812;"";""
CAMPINAS;SP;108 (PPF) Secundária;108;CDOE-10812;"";""
CAMPINAS;SP;108 (CAS1) Secundária;108;CDOE-10817;"";""
CAMPINAS;SP;108 (PPF) Secundária;108;CDOE-10817;"";""
CAMPINAS;SP;108 (CAS1) Secundária;108;CDOE-10817;"";""
CAMPINAS;SP;108 (CAS1) Secundária;108;CDOE-10818;"";""
CAMPINAS;PPF;108 (PPF) Secundária;108;CDOE-10818;EM SERVIÇO;2
CAMPINAS;CAS1;108 (CAS1) Secundária;108;CDOE-10818;"";""
CAMPINAS;CAS1;108 (CAS1) Secundária;108;CDOE-10818;EM SERVIÇO;2
CAMPINAS;SP;108 (CAS1) Secundária;108;CDOE-10819;"";""
CAMPINAS;SP;108 (PPF) Secundária;108;CDOE-10819;"";""
CAMPINAS;SP;108 (CAS1) Secundária;108;CDOE-10819;"";""
CAMPINAS;SP;108 (PPF) Secundária;108;CDOE-10819;"";""
CAMPINAS;CAS1;108 (CAS1) Secundária;108;CDOE-10820;EM SERVIÇO;1
CAMPINAS;CAS1;108 (CAS1) Secundária;108;CDOE-10820;EM SERVIÇO;2
CAMPINAS;SP;108 (PPF) Secundária;108;CDOE-10823;"";""
CAMPINAS;SP;108 (PPF) Secundária;108;CDOE-10824;"";""
CAMPINAS;CAS1;108 (CAS1) Secundária;108;CDOE-10825;"";""
CAMPINAS;SP;108 (CAS1) Secundária;108;CDOE-10825;"";""
CAMPINAS;SP;108 (CAS1) Secundária;108;CDOE-10826;"";""
CAMPINAS;CAS1;108 (CAS1) Secundária;108;CDOE-10826;EM SERVIÇO;2
CAMPINAS;CAS1;108 (CAS1) Secundária;108;CDOE-10828;"";""
CAMPINAS;CAS1;108 (CAS1) Secundária;108;CDOE-10828;EM SERVIÇO;5
CAMPINAS;SP;108 (CAS1) Secundária;108;CDOE-10828;"";""
CAMPINAS;SP;108 (CAS1) Secundária;108;CDOE-10828;"";""
CAMPINAS;SP;108 (CAS1) Secundária;108;CDOE-10828;"";""
CAMPINAS;SP;108 (CAS1) Secundária;108;CDOE-10828;"";""
CAMPINAS;CAS1;108 (CAS1) Secundária;108;CDOE-10828;EM SERVIÇO;1
CAMPINAS;SP;108 (CAS1) Secundária;108;CDOE-10828;"";""
CAMPINAS;CAS1;108 (CAS1) Secundária;108;CDOE-10828;"";""
CAMPINAS;CAS1;108 (CAS1) Secundária;108;CDOE-10828;EM SERVIÇO;2
CAMPINAS;SP;108 (CAS1) Secundária;108;CDOE-10828;"";""
CAMPINAS;SP;109 (PPF) Secundária;109;CDOE-10902;"";""
CAMPINAS;PPF;109 (PPF) Secundária;109;CDOE-10902;EM SERVIÇO;3
CAMPINAS;SP;109 (PPF) Secundária;109;CDOE-10902;"";""
CAMPINAS;PPF;109 (PPF) Secundária;109;CDOE-10902;"";""
CAMPINAS;SP;109 (PPF) Secundária;109;CDOE-10902;"";""
CAMPINAS;SP;109 (PPF) Secundária;109;CDOE-10902;"";""
CAMPINAS;CJD;109 (CJD) Secundária;109;CDOE-10903;EM SERVIÇO;2
CAMPINAS;SP;109 (CJD) Secundária;109;CDOE-10903;"";""
CAMPINAS;SP;109 (CJD) Secundária;109;CDOE-10903;"";""
CAMPINAS;PPF;109 (PPF) Secundária;109;CDOE-10903;EM SERVIÇO;1
CAMPINAS;PPF;109 (PPF) Secundária;109;CDOE-10903;EM SERVIÇO;1
CAMPINAS;SP;109 (CJD) Secundária;109;CDOE-10903;"";""
CAMPINAS;PPF;109 (PPF) Secundária;109;CDOE-10903;EM SERVIÇO;1
CAMPINAS;SP;109 (PPF) Secundária;109;CDOE-10904;"";""
CAMPINAS;PPF;109 (PPF) Secundária;109;CDOE-10904;EM SERVIÇO;1
CAMPINAS;PPF;109 (PPF) Secundária;109;CDOE-10904;EM SERVIÇO;4
CAMPINAS;CJD;109 (CJD) Secundária;109;CDOE-10904;EM SERVIÇO;2
CAMPINAS;CJD;109 (CJD) Secundária;109;CDOE-10905;EM SERVIÇO;2
CAMPINAS;CJD;109 (CJD) Secundária;109;CDOE-10905;"";""
CAMPINAS;SP;109 (CJD) Secundária;109;CDOE-10905;"";""
CAMPINAS;CAS1;109 (CAS1) Secundária;109;CDOE-10906;EM SERVIÇO;1
CAMPINAS;CAS1;109 (CAS1) Secundária;109;CDOE-10906;EM SERVIÇO;2
CAMPINAS;CAS1;109 (CAS1) Secundária;109;CDOE-10906;"";""
CAMPINAS;SP;109 (CJD) Secundária;109;CDOE-10907;"";""
CAMPINAS;CAS1;109 (CAS1) Secundária;109;CDOE-10907;EM SERVIÇO;1
CAMPINAS;SP;109 (CJD) Secundária;109;CDOE-10907;"";""
CAMPINAS;SP;109 (CJD) Secundária;109;CDOE-10907;"";""
CAMPINAS;CJD;109 (CJD) Secundária;109;CDOE-10908;EM SERVIÇO;1
CAMPINAS;SP;109 (PPF) Secundária;109;CDOE-10909;"";""
CAMPINAS;SP;109 (PPF) Secundária;109;CDOE-10909;"";""
CAMPINAS;SP;109 (CJD) Secundária;109;CDOE-10909;"";""
CAMPINAS;SP;109 (PPF) Secundária;109;CDOE-10909;"";""
CAMPINAS;SP;109 (PPF) Secundária;109;CDOE-10910;"";""
CAMPINAS;PPF;109 (PPF) Secundária;109;CDOE-10910;EM SERVIÇO;1
CAMPINAS;PPF;109 (PPF) Secundária;109;CDOE-10910;"";""
CAMPINAS;SP;109 (PPF) Secundária;109;CDOE-10910;"";""
CAMPINAS;PPF;109 (PPF) Secundária;109;CDOE-10910;EM SERVIÇO;2
CAMPINAS;SP;109 (PPF) Secundária;109;CDOE-10911;"";""
CAMPINAS;SP;109 (PPF) Secundária;109;CDOE-10911;"";""
CAMPINAS;SP;109 (CAS1) Secundária;109;CDOE-10911;"";""
CAMPINAS;SP;109 (CAS1) Secundária;109;CDOE-10911;"";""
CAMPINAS;SP;109 (PPF) Secundária;109;CDOE-10916;"";""
CAMPINAS;PPF;109 (PPF) Secundária;109;CDOE-10916;"";""
CAMPINAS;PPF;109 (PPF) Secundária;109;CDOE-10916;EM SERVIÇO;2
CAMPINAS;PPF;109 (PPF) Secundária;109;CDOE-10919;"";""
CAMPINAS;SP;109 (PPF) Secundária;109;CDOE-10919;"";""
CAMPINAS;SP;109 (PPF) Secundária;109;CDOE-10919;"";""
CAMPINAS;PPF;109 (PPF) Secundária;109;CDOE-10919;EM SERVIÇO;1
CAMPINAS;SP;109 (PPF) Secundária;109;CDOE-10919;"";""
CAMPINAS;CAS1;109 (CAS1) Secundária;109;CDOI-10919;EM SERVIÇO;2
CAMPINAS;CAS1;109 (CAS1) Secundária;109;CDOI-10919;"";""
CAMPINAS;CAS1;109 (CAS1) Secundária;109;CDOI-10919;"";""
CAMPINAS;SP;109 (CAS1) Secundária;109;CDOI-10919;"";""
CAMPINAS;CAS1;109 (CAS1) Secundária;109;CDOI-10919;EM SERVIÇO;1
CAMPINAS;PPF;11 (PPF) Secundária;11;CDOE-1101;Em Serviço;
CAMPINAS;SP;11 (VLG) Secundária;11;CDOE-1101;"";""
CAMPINAS;VLG;11 (VLG) Secundária;11;CDOE-1101;EM SERVIÇO;1
CAMPINAS;SP;11 (VLG) Secundária;11;CDOE-1103;"";""
CAMPINAS;SP;11 (VLG) Secundária;11;CDOE-1104;"";""
CAMPINAS;SP;11 (VLG) Secundária;11;CDOE-1105;"";""
CAMPINAS;VLG;11 (VLG) Secundária;11;CDOE-1105;EM SERVIÇO;1
CAMPINAS;VLG;11 (VLG) Secundária;11;CDOE-1107;"";""
CAMPINAS;SP;11 (VLG) Secundária;11;CDOE-1110;"";""
CAMPINAS;VLG;11 (VLG) Secundária;11;CDOE-1110;EM SERVIÇO;4
CAMPINAS;SP;11 (VLG) Secundária;11;CDOE-1110;"";""
CAMPINAS;VLG;11 (VLG) Secundária;11;CDOE-1110;EM SERVIÇO;1
CAMPINAS;SP;11 (VLG) Secundária;11;CDOE-1110;"";""
CAMPINAS;SP;11 (PPF) Secundária;11;CDOE-1111;"";""
CAMPINAS;SP;11 (VLG) Secundária;11;CDOE-1112;"";""
CAMPINAS;VLG;11 (VLG) Secundária;11;CDOE-1113;EM SERVIÇO;1
CAMPINAS;CJD;110 (CJD) Secundária;110;CDOE-11002;EM SERVIÇO;1
CAMPINAS;SP;110 (PPF) Secundária;110;CDOE-11002;"";""
CAMPINAS;CJD;110 (CJD) Secundária;110;CDOE-11002;"";""
CAMPINAS;CAS1;110 (CAS1) Secundária;110;CDOE-11002;"";""
CAMPINAS;PPF;110 (PPF) Secundária;110;CDOE-11002;EM SERVIÇO;1
CAMPINAS;CAS1;110 (CAS1) Secundária;110;CDOE-11002;"";""
CAMPINAS;PPF;110 (PPF) Secundária;110;CDOE-11003;EM SERVIÇO;3
CAMPINAS;CJD;110 (CJD) Secundária;110;CDOE-11003;EM SERVIÇO;1
CAMPINAS;SP;110 (PPF) Secundária;110;CDOE-11003;"";""
CAMPINAS;PPF;110 (PPF) Secundária;110;CDOE-11003;EM SERVIÇO;1
CAMPINAS;PPF;110 (PPF) Secundária;110;CDOE-11004;EM SERVIÇO;1
CAMPINAS;SP;110 (CJD) Secundária;110;CDOE-11004;"";""
CAMPINAS;CJD;110 (CJD) Secundária;110;CDOE-11004;"";""
CAMPINAS;SP;110 (PPF) Secundária;110;CDOE-11004;"";""
CAMPINAS;PPF;110 (PPF) Secundária;110;CDOE-11009;EM SERVIÇO;1
CAMPINAS;PPF;110 (PPF) Secundária;110;CDOE-11009;EM SERVIÇO;2
CAMPINAS;SP;110 (PPF) Secundária;110;CDOE-11009;"";""
CAMPINAS;SP;110 (CJD) Secundária;110;CDOE-11009;"";""
CAMPINAS;SP;110 (PPF) Secundária;110;CDOE-11010;"";""
CAMPINAS;CJD;110 (CJD) Secundária;110;CDOE-11010;"";""
CAMPINAS;SP;110 (PPF) Secundária;110;CDOE-11011;"";""
CAMPINAS;SP;110 (PPF) Secundária;110;CDOE-11011;"";""
CAMPINAS;CJD;110 (CJD) Secundária;110;CDOE-11011;EM SERVIÇO;1
CAMPINAS;PPF;110 (PPF) Secundária;110;CDOE-11011;EM SERVIÇO;5
CAMPINAS;CJD;110 (CJD) Secundária;110;CDOE-11011;"";""
CAMPINAS;SP;110 (CJD) Secundária;110;CDOE-11012;"";""
CAMPINAS;CJD;110 (CJD) Secundária;110;CDOE-11012;"";""
CAMPINAS;CJD;110 (CJD) Secundária;110;CDOE-11012;EM SERVIÇO;1
CAMPINAS;SP;110 (CJD) Secundária;110;CDOE-11012;"";""
CAMPINAS;SP;110 (PPF) Secundária;110;CDOE-11012;"";""
CAMPINAS;SP;110 (PPF) Secundária;110;CDOE-11012;"";""
CAMPINAS;SP;110 (PPF) Secundária;110;CDOE-11012;"";""
CAMPINAS;SP;110 (PPF) Secundária;110;CDOE-11012;"";""
CAMPINAS;CJD;110 (CJD) Secundária;110;CDOE-11017;EM SERVIÇO;1
CAMPINAS;SP;110 (PPF) Secundária;110;CDOE-11018;"";""
CAMPINAS;PPF;110 (PPF) Secundária;110;CDOE-11018;EM SERVIÇO;1
CAMPINAS;SP;110 (PPF) Secundária;110;CDOE-11018;"";""
CAMPINAS;PPF;110 (PPF) Secundária;110;CDOE-11018;EM SERVIÇO;7
CAMPINAS;PPF;110 (PPF) Secundária;110;CDOE-11018;"";""
CAMPINAS;SP;110 (PPF) Secundária;110;CDOE-11018;"";""
CAMPINAS;PPF;110 (PPF) Secundária;110;CDOE-11018;EM SERVIÇO;6
CAMPINAS;SP;110 (PPF) Secundária;110;CDOE-11021;"";""
CAMPINAS;SP;110 (PPF) Secundária;110;CDOE-11021;"";""
CAMPINAS;SP;110 (PPF) Secundária;110;CDOE-11022;"";""
CAMPINAS;SP;110 (PPF) Secundária;110;CDOE-11022;"";""
CAMPINAS;SP;110 (CAS1) Secundária;110;CDOI-11013;"";""
CAMPINAS;SP;111 (CAS1) Secundária;111;CDOE-11102;"";""
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11102;"";""
CAMPINAS;CJD;111 (CJD) Secundária;111;CDOE-11102;EM SERVIÇO;1
CAMPINAS;PPF;111 (PPF) Secundária;111;CDOE-11102;EM SERVIÇO;1
CAMPINAS;PPF;111 (PPF) Secundária;111;CDOE-11103;EM SERVIÇO;1
CAMPINAS;SP;111 (CAS1) Secundária;111;CDOE-11103;"";""
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11103;"";""
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11104;"";""
CAMPINAS;SP;111 (CAS1) Secundária;111;CDOE-11104;"";""
CAMPINAS;PPF;111 (PPF) Secundária;111;CDOE-11104;EM SERVIÇO;1
CAMPINAS;CAS1;111 (CAS1) Secundária;111;CDOE-11106;EM SERVIÇO;1
CAMPINAS;SP;111 (CAS1) Secundária;111;CDOE-11106;"";""
CAMPINAS;CAS1;111 (CAS1) Secundária;111;CDOE-11106;EM SERVIÇO;2
CAMPINAS;CAS1;111 (CAS1) Secundária;111;CDOE-11106;EM SERVIÇO;3
CAMPINAS;CAS1;111 (CAS1) Secundária;111;CDOE-11107;"";""
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11109;"";""
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11109;"";""
CAMPINAS;SP;111 (CJD) Secundária;111;CDOE-11110;"";""
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11110;"";""
CAMPINAS;SP;111 (CJD) Secundária;111;CDOE-11110;"";""
CAMPINAS;PPF;111 (PPF) Secundária;111;CDOE-11110;EM SERVIÇO;1
CAMPINAS;PPF;111 (PPF) Secundária;111;CDOE-11110;EM SERVIÇO;1
CAMPINAS;PPF;111 (PPF) Secundária;111;CDOE-11111;EM SERVIÇO;2
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11111;"";""
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11111;"";""
CAMPINAS;PPF;111 (PPF) Secundária;111;CDOE-11111;EM SERVIÇO;1
CAMPINAS;CAS1;111 (CAS1) Secundária;111;CDOE-11113;EM SERVIÇO;1
CAMPINAS;SP;111 (CJD) Secundária;111;CDOE-11115;"";""
CAMPINAS;SP;111 (CAS1) Secundária;111;CDOE-11115;"";""
CAMPINAS;CAS1;111 (CAS1) Secundária;111;CDOE-11116;EM SERVIÇO;1
CAMPINAS;CJD;111 (CJD) Secundária;111;CDOE-11116;EM SERVIÇO;1
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11117;"";""
CAMPINAS;PPF;111 (PPF) Secundária;111;CDOE-11117;EM SERVIÇO;1
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11119;"";""
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11119;"";""
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11120;"";""
CAMPINAS;PPF;111 (PPF) Secundária;111;CDOE-11120;"";""
CAMPINAS;PPF;111 (PPF) Secundária;111;CDOE-11120;EM SERVIÇO;1
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11120;"";""
CAMPINAS;PPF;111 (PPF) Secundária;111;CDOE-11120;"";""
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11125;"";""
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11125;"";""
CAMPINAS;PPF;111 (PPF) Secundária;111;CDOE-11125;EM SERVIÇO;3
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11125;"";""
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11126;"";""
CAMPINAS;PPF;111 (PPF) Secundária;111;CDOE-11126;"";""
CAMPINAS;PPF;111 (PPF) Secundária;111;CDOE-11126;EM SERVIÇO;1
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11126;"";""
CAMPINAS;PPF;111 (PPF) Secundária;111;CDOE-11127;EM SERVIÇO;3
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11127;"";""
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11127;"";""
CAMPINAS;PPF;111 (PPF) Secundária;111;CDOE-11128;EM SERVIÇO;4
CAMPINAS;SP;111 (PPF) Secundária;111;CDOE-11128;"";""
CAMPINAS;CJD;112 (CJD) Secundária;112;CDOE-11201;EM SERVIÇO;1
CAMPINAS;PPF;112 (PPF) Secundária;112;CDOE-11201;EM SERVIÇO;4
CAMPINAS;SP;112 (PPF) Secundária;112;CDOE-11201;"";""
CAMPINAS;PPF;112 (PPF) Secundária;112;CDOE-11201;EM SERVIÇO;2
CAMPINAS;SP;112 (CJD) Secundária;112;CDOE-11201;"";""
CAMPINAS;PPF;112 (PPF) Secundária;112;CDOE-11201;EM SERVIÇO;3
CAMPINAS;PPF;112 (PPF) Secundária;112;CDOE-11201;EM SERVIÇO;1
CAMPINAS;SP;112 (PPF) Secundária;112;CDOE-11201;"";""
CAMPINAS;PPF;112 (PPF) Secundária;112;CDOE-11201;"";""
CAMPINAS;SP;112 (CAS1) Secundária;112;CDOE-11202;"";""
CAMPINAS;PPF;112 (PPF) Secundária;112;CDOE-11203;EM SERVIÇO;2
CAMPINAS;PPF;112 (PPF) Secundária;112;CDOE-11203;EM SERVIÇO;8
CAMPINAS;PPF;112 (PPF) Secundária;112;CDOE-11203;EM SERVIÇO;1
CAMPINAS;PPF;112 (PPF) Secundária;112;CDOE-11203;EM SERVIÇO;2
CAMPINAS;SP;112 (PPF) Secundária;112;CDOE-11203;"";""
CAMPINAS;SP;112 (CAS1) Secundária;112;CDOE-11203;"";""
CAMPINAS;PPF;112 (PPF) Secundária;112;CDOE-11203;EM SERVIÇO;5
CAMPINAS;SP;112 (PPF) Secundária;112;CDOE-11203;"";""
CAMPINAS;SP;112 (CJD) Secundária;112;CDOE-11204;"";""
CAMPINAS;SP;112 (CAS1) Secundária;112;CDOE-11204;"";""
CAMPINAS;CAS1;112 (CAS1) Secundária;112;CDOE-11205;"";""
CAMPINAS;PPF;112 (PPF) Secundária;112;CDOE-11206;EM SERVIÇO;3
CAMPINAS;PPF;112 (PPF) Secundária;112;CDOE-11206;EM SERVIÇO;4
CAMPINAS;PPF;112 (PPF) Secundária;112;CDOE-11206;EM SERVIÇO;5
CAMPINAS;CAS1;112 (CAS1) Secundária;112;CDOE-11207;"";""
CAMPINAS;CAS1;112 (CAS1) Secundária;112;CDOE-11207;"";""
CAMPINAS;CAS1;112 (CAS1) Secundária;112;CDOE-11207;"";""
CAMPINAS;SP;112 (CJD) Secundária;112;CDOE-11208;"";""
CAMPINAS;CAS1;112 (CAS1) Secundária;112;CDOE-11208;EM SERVIÇO;1
CAMPINAS;SP;112 (CAS1) Secundária;112;CDOE-11209;"";""
CAMPINAS;SP;112 (CAS1) Secundária;112;CDOE-11209;"";""
CAMPINAS;CAS1;112 (CAS1) Secundária;112;CDOE-11213;"";""
CAMPINAS;CAS1;112 (CAS1) Secundária;112;CDOE-11214;EM SERVIÇO;1
CAMPINAS;SP;112 (CAS1) Secundária;112;CDOE-11214;"";""
CAMPINAS;CAS1;112 (CAS1) Secundária;112;CDOE-11215;"";""
CAMPINAS;CAS1;113 (CAS1) Secundária;113;CDOE-11301;EM SERVIÇO;2
CAMPINAS;SP;113 (CAS1) Secundária;113;CDOE-11301;"";""
CAMPINAS;PPF;113 (PPF) Secundária;113;CDOE-11301;EM SERVIÇO;2
CAMPINAS;SP;113 (CAS1) Secundária;113;CDOE-11301;"";""
CAMPINAS;CJD;113 (CJD) Secundária;113;CDOE-11301;EM SERVIÇO;1
CAMPINAS;PPF;113 (PPF) Secundária;113;CDOE-11301;EM SERVIÇO;1
CAMPINAS;SP;113 (CJD) Secundária;113;CDOE-11302;"";""
CAMPINAS;SP;113 (PPF) Secundária;113;CDOE-11302;"";""
CAMPINAS;SP;113 (CAS1) Secundária;113;CDOE-11302;"";""
CAMPINAS;SP;113 (PPF) Secundária;113;CDOE-11302;"";""
CAMPINAS;PPF;113 (PPF) Secundária;113;CDOE-11302;EM SERVIÇO;1
CAMPINAS;SP;113 (CAS1) Secundária;113;CDOE-11302;"";""
CAMPINAS;SP;113 (CAS1) Secundária;113;CDOE-11303;"";""
CAMPINAS;PPF;113 (PPF) Secundária;113;CDOE-11304;EM SERVIÇO;1
CAMPINAS;SP;113 (PPF) Secundária;113;CDOE-11304;"";""
CAMPINAS;SP;113 (CAS1) Secundária;113;CDOE-11305;"";""
CAMPINAS;PPF;113 (PPF) Secundária;113;CDOE-11305;EM SERVIÇO;1
CAMPINAS;PPF;113 (PPF) Secundária;113;CDOE-11306;EM SERVIÇO;1
CAMPINAS;SP;113 (CAS1) Secundária;113;CDOE-11306;"";""
CAMPINAS;SP;113 (CAS1) Secundária;113;CDOE-11306;"";""
CAMPINAS;SP;113 (CAS1) Secundária;113;CDOE-11306;"";""
CAMPINAS;PPF;113 (PPF) Secundária;113;CDOE-11307;EM SERVIÇO;1
CAMPINAS;SP;113 (CAS1) Secundária;113;CDOE-11307;"";""
